customer,surname,givenName,email,country,stateCode,state,city,streetAddress,latitude,longitude,claimAmount,response,coverage,education,effectiveToDate,employmentStatus,gender,income,locationCode,maritalStatus,monthlyPremiumAuto,monthsSinceLastClaim,monthsSincePolicyInception,numberOfOpenComplaints,numberOfPolicies,policyType,policy,claimReason,salesChannel,totalClaimAmount,vehicleClass,vehicleSize,vehicle
TR85083,Smith,Ernest,ErnestLSmith@einrot.com,US,IA,Iowa,Boone,3089 Hazelwood Avenue,42.03076,-93.898992,276.4493659,No,Basic,Bachelor,12/1/16,Employed,M,61085,Suburban,Married,70,27,34,1,1,Personal Auto,Personal L3,Hail,Branch,336,Two-Door Car,Medsize,2014 Honda CR-V
TR88637,Laine,Nina,NinaRLaine@einrot.com,US,MI,Michigan,Southfield,3655 Front Street,42.513766,-83.188224,810.5910755,No,Basic,High School or Below,11/5/16,Employed,F,38893,Rural,Single,103,19,40,0,9,Personal Auto,Personal L1,Hail,Agent,41.965252,SUV,Small,2000 Skoda Fabia
TR96772,Bose,Jean,JeanABose@armyspy.com,US,MO,Missouri,Washington Center,2542 Harvest Lane,37.901392,-94.374075,1595.651879,No,Extended,High School or Below,10/31/16,Employed,F,61148,Rural,Married,132,28,25,0,2,Personal Auto,Personal L3,Hail,Branch,98.206649,Sports Car,Small,2010 Nissan Pixo
TS11219,Magana,Johnny,JohnnyMMagana@dayrep.com,US,CA,California,Los Angeles,1305 Reynolds Alley,34.025389,-118.176467,1206.745599,No,Basic,College,11/12/16,Unemployed,M,0,Suburban,Single,116,14,35,0,2,Personal Auto,Personal L2,Collision,Agent,1284.093173,SUV,Medsize,1995 McLaren F1 LM
TS19868,Cuevas,Manuel,ManuelJCuevas@dayrep.com,US,CA,California,Placentia,1132 Cimmaron Road,33.82292,-117.844862,241.3139714,No,Basic,College,12/19/16,Medical Leave,M,27501,Suburban,Married,63,20,0,0,1,Personal Auto,Personal L1,Other,Branch,542.319401,Four-Door Car,Medsize,2010 Ford Ecosport
TS31001,Valentin,Patrick,PatrickLValentin@dayrep.com,US,OH,Ohio,Dayton,4179 College Avenue,39.760028,-84.257628,2624.385811,No,Basic,Bachelor,10/20/16,Employed,M,55705,Rural,Divorced,113,8,58,0,2,Personal Auto,Personal L3,Hail,Branch,149.90747,SUV,Medsize,2007 Hyundai Tucson
TS31417,Thompson,William,WilliamMThompson@gustr.com,US,WA,Washington,Walla Walla,832 Melrose Street,46.030524,-118.369192,3976.955524,No,Basic,College,9/22/16,Medical Leave,M,16645,Suburban,Married,117,19,92,0,2,Personal Auto,Personal L3,Collision,Web,696.9628,SUV,Medsize,2009 Chevrolet Corvette
TS34391,Fields,David,DavidEFields@cuvox.de,US,IN,Indiana,Indianapolis,3666 Clay Street,39.773362,-86.238482,809.287696,Yes,Basic,College,11/18/16,Employed,M,50825,Urban,Married,102,3,46,0,3,Personal Auto,Personal L2,Collision,Agent,369.614729,SUV,Medsize,2006 Suzuki Jimny
TS42594,Hernandez,Elizabeth,ElizabethAHernandez@teleworm.us,US,NY,New York,New York,601 Hoffman Avenue,40.725452,-73.890606,1377.097618,Yes,Premium,High School or Below,11/14/16,Employed,F,59207,Suburban,Single,116,23,21,0,2,Personal Auto,Personal L3,Collision,Agent,556.8,Four-Door Car,Medsize,2008 Proton Satria
TS50305,Gill,Valerie,ValerieTGill@dayrep.com,US,PA,Pennsylvania,Bridgeville,3636 Pine Street,40.258269,-80.093668,397.9388247,No,Basic,High School or Below,8/15/16,Unemployed,F,0,Suburban,Single,112,11,3,0,1,Personal Auto,Personal L3,Collision,Agent,806.4,SUV,Medsize,2011 Lada Niva
TS53731,Wee,Willie,WillieOWee@superrito.com,US,PA,Pennsylvania,Coatesville,3552 Stone Lane,39.938854,-75.917739,866.0838974,No,Basic,College,11/1/16,Employed,F,79674,Rural,Married,107,29,50,0,3,Personal Auto,Personal L2,Scratch/Dent,Call Center,9.275859,SUV,Medsize,2001 Suzuki Aerio
TS53809,Vega,Samuel,SamuelAVega@superrito.com,US,CA,California,Placentia,1226 Cimmaron Road,33.84345,-117.795774,709.891414,No,Basic,Bachelor,8/22/16,Unemployed,M,0,Suburban,Single,70,18,99,0,2,Personal Auto,Personal L1,Collision,Agent,349.783046,Two-Door Car,Medsize,2005 Skoda Superb
TS76653,Adams,Delores,DeloresTAdams@gustr.com,US,CA,California,Rancho Cordova,4873 Pearl Street,38.54807,-121.204505,903.1214859,Yes,Extended,Master,9/16/16,Unemployed,F,0,Suburban,Single,122,15,47,0,9,Personal Auto,Personal L2,Collision,Branch,650.52179,Sports Car,Medsize,2000 Pininfarina Rossa
TS78649,Mahoney,Daniel,DanielAMahoney@dayrep.com,US,WI,Wisconsin,Green Bay,2245 Mercer Street,44.574286,-88.105696,1628.019859,No,Premium,High School or Below,10/10/16,Unemployed,M,0,Suburban,Single,157,17,1,0,2,Personal Auto,Personal L1,Scratch/Dent,Branch,753.6,Sports Car,Medsize,2015 GMC Sierra 3500HD
TS81548,Resto,Dorothy,DorothyRResto@fleckens.hu,US,CA,California,Los Angeles,4585 Canis Heights Drive,34.046289,-118.347484,566.9974517,No,Basic,Master,9/29/16,Employed,F,43416,Suburban,Married,70,7,99,0,5,Personal Auto,Personal L3,Scratch/Dent,Branch,336,Four-Door Car,Medsize,2003 Chevrolet Avalanche
TS98462,Barley,Carma,CarmaJBarley@superrito.com,US,CA,California,Stockton,4642 Dennison Street,38.115665,-121.368887,2239.912944,No,Basic,High School or Below,11/24/16,Employed,F,78494,Rural,Married,69,21,53,0,2,Personal Auto,Personal L3,Scratch/Dent,Branch,78.189401,Two-Door Car,Medsize,2006 Renault Espace
TT18939,Larson,Alan,AlanKLarson@superrito.com,US,TN,Tennessee,Nashville,3163 Green Street,36.114042,-86.780381,472.9593583,No,Basic,Bachelor,9/15/16,Medical Leave,M,29414,Rural,Divorced,64,2,32,0,3,Personal Auto,Personal L2,Scratch/Dent,Branch,71.303109,Four-Door Car,Medsize,1999 BMW Z8
TT19625,Marcell,Ann,AnnAMarcell@dayrep.com,US,KS,Kansas,Towanda,251 Williams Lane,37.803684,-97.049376,1527.747796,No,Basic,Bachelor,10/13/16,Employed,F,38183,Suburban,Married,191,21,14,0,8,Personal Auto,Personal L3,Collision,Branch,981.010879,Luxury Car,Medsize,1996 Kia Sephia
TT20057,Hennings,Albert,AlbertMHennings@superrito.com,US,IN,Indiana,Crown Point,1817 Parrill Court,41.330994,-87.368985,1059.258753,No,Extended,College,8/12/16,Employed,M,59590,Urban,Divorced,136,15,67,0,5,Personal Auto,Personal L1,Collision,Branch,460.266881,SUV,Small,1999 Venturi Atlantique
TT30338,Renzi,Irma,IrmaYRenzi@armyspy.com,US,OH,Ohio,Cleveland,2391 Peaceful Lane,41.526989,-81.702159,767.5871354,No,Basic,Master,8/8/16,Employed,F,89586,Suburban,Married,63,28,40,1,2,Personal Auto,Personal L3,Other,Call Center,302.4,Four-Door Car,Medsize,1998 Alfa Romeo 155
TT36693,Foreman,Richard,RichardLForeman@superrito.com,US,MO,Missouri,Sante Fe,1592 John Daniel Drive,38.462548,-90.484925,436.2931238,Yes,Premium,College,10/18/16,Employed,M,58842,Suburban,Married,110,6,74,0,1,Personal Auto,Personal L2,Hail,Branch,528,Four-Door Car,Medsize,2000 Isuzu Kai
TT47031,Bonner,Juanita,JuanitaTBonner@superrito.com,US,OH,Ohio,Mount Sterling,4220 Old House Drive,39.73078,-83.313436,545.0573438,No,Basic,Bachelor,8/6/16,Employed,F,76389,Urban,Married,68,5,86,0,7,Personal Auto,Personal L1,Collision,Web,262.00129,Four-Door Car,Small,2001 Fiat Duna
TT63451,Perkins,Stephanie,StephanieFPerkins@fleckens.hu,US,MN,Minnesota,Golden Valley,1729 Sardis Station,45.065872,-93.270244,2092.589544,No,Basic,High School or Below,8/30/16,Employed,F,44342,Suburban,Married,74,24,60,0,2,Personal Auto,Personal L3,Other,Branch,355.2,Four-Door Car,Medsize,1998 Abarth Stola
TT68630,Hall,Olga,OlgaJHall@jourrapide.com,US,VT,Vermont,Barre,4472 Duff Avenue,44.239024,-72.506135,335.1213465,No,Extended,Bachelor,11/16/16,Employed,F,90213,Suburban,Married,83,3,12,0,1,Personal Auto,Personal L1,Hail,Call Center,398.4,Two-Door Car,Medsize,2005 Volkswagen Bora
TT82373,Perkins,Larissa,LarissaGPerkins@teleworm.us,US,NY,New York,Brooklyn,1234 Anmoore Road,40.697484,-73.999399,1093.71785,No,Extended,Bachelor,9/14/16,Employed,F,21450,Suburban,Married,138,15,35,0,4,Personal Auto,Personal L2,Collision,Branch,938.513425,Sports Car,Medsize,2007 Daewoo Tocsa
TT86956,Robinson,Frieda,FriedaJRobinson@einrot.com,US,IL,Illinois,Elwood,1370 Lowland Drive,41.325717,-88.104202,1053.740467,No,Basic,Master,9/19/16,Employed,F,47950,Urban,Married,65,27,14,0,2,Personal Auto,Personal L3,Scratch/Dent,Call Center,301.867895,Four-Door Car,Large,1996 Subaru Outback
TT97465,McKnight,Mike,MikeHMcKnight@superrito.com,US,TX,Texas,Alto,3664 Norma Avenue,31.54048,-94.986675,1464.214003,No,Basic,College,11/29/16,Employed,M,57561,Suburban,Married,62,18,57,1,2,Corporate Auto,Corporate L3,Collision,Agent,298.430234,Four-Door Car,Medsize,1994 Mitsubishi Magna
TU15769,Truong,Edward,EdwardETruong@teleworm.us,US,OH,Ohio,Toledo,195 Still Street,41.684543,-83.605088,2265.853652,Yes,Basic,Bachelor,8/27/16,Retired,M,23665,Suburban,Married,67,19,50,0,2,Personal Auto,Personal L2,Collision,Branch,404.817249,Four-Door Car,Medsize,2000 Renault Laguna
TU25694,Cortese,Charles,CharlesDCortese@armyspy.com,US,MN,Minnesota,Buffalo,1122 Hillcrest Circle,45.279339,-93.910838,245.8746211,No,Basic,High School or Below,9/11/16,Unemployed,M,0,Suburban,Single,70,20,44,0,1,Personal Auto,Personal L3,Collision,Call Center,504,Four-Door Car,Medsize,2006 Mazda DrifterX
TU27017,Cost,Tyrone,TyroneVCost@rhyta.com,US,NY,New York,Floral Park,255 Gnatty Creek Road,40.667329,-73.704636,662.528717,No,Extended,Bachelor,8/29/16,Employed,M,41460,Suburban,Married,83,1,54,0,4,Personal Auto,Personal L3,Scratch/Dent,Branch,398.4,Four-Door Car,Medsize,2010 Pontiac G3
TU27563,Thompson,Carmen,CarmenCThompson@fleckens.hu,US,MD,Maryland,Greenbelt,466 Adams Avenue,39.056945,-76.833617,364.724611,No,Extended,Bachelor,9/3/16,Employed,F,20694,Suburban,Married,94,29,89,1,1,Personal Auto,Personal L2,Hail,Branch,451.2,Two-Door Car,Medsize,2006 Cadillac BLS
TU33850,Sowder,Evelyn,EvelynRSowder@teleworm.us,US,NC,North Carolina,Stantonsburg,3580 Yorkshire Circle,35.53808,-77.898096,461.7391775,No,Basic,Bachelor,8/9/16,Medical Leave,F,16764,Suburban,Married,61,13,79,0,7,Personal Auto,Personal L3,Collision,Branch,292.8,Four-Door Car,Medsize,1993 Subaru Impreza
TU47984,Martinez,Sherry,SherryJMartinez@cuvox.de,US,GA,Georgia,Atlanta,2380 Neuport Lane,33.686117,-84.43138,373.3034622,No,Extended,College,8/7/16,Employed,F,21542,Suburban,Single,97,13,21,0,1,Personal Auto,Personal L2,Hail,Agent,465.6,Four-Door Car,Medsize,1994 Fiat 126
TU53781,McIntosh,Patricia,PatriciaPMcIntosh@dayrep.com,US,AL,Alabama,Montgomery,3219 Turkey Pen Lane,32.493038,-86.350663,842.7172486,Yes,Extended,Bachelor,8/12/16,Employed,F,46503,Suburban,Divorced,215,4,21,1,1,Corporate Auto,Corporate L3,Collision,Agent,1032,Luxury SUV,Medsize,2000 Pontiac Grand Prix
TU64352,Pacheco,Maria,MariaLPacheco@dayrep.com,US,FL,Florida,Sanderson,3574 Cherry Tree Drive,30.43537,-82.252522,407.8023331,No,Basic,College,12/21/16,Unemployed,F,0,Suburban,Single,116,18,86,0,1,Personal Auto,Personal L1,Collision,Agent,835.2,Sports Car,Medsize,2015 Volkswagen Beetle Convertible
TU67471,Rand,Wendy,WendyMRand@rhyta.com,US,NC,North Carolina,Plymouth,4190 Edwards Street,35.780675,-76.803503,2009.689337,Yes,Basic,High School or Below,10/20/16,Employed,F,92766,Suburban,Married,71,17,15,0,2,Personal Auto,Personal L2,Hail,Agent,379.029102,Two-Door Car,Large,2000 Chevrolet Suburban
TU68427,Hulsey,Isabel,IsabelIHulsey@dayrep.com,US,MI,Michigan,Grayling,260 Hart Ridge Road,44.806308,-84.584078,264.9658715,No,Basic,High School or Below,9/10/16,Unemployed,F,0,Suburban,Single,73,3,93,0,1,Personal Auto,Personal L3,Hail,Web,350.4,Two-Door Car,Medsize,2011 Chevrolet Malibu
TU72516,Hudson,Melanie,MelanieJHudson@gustr.com,US,GA,Georgia,Vidalia,1585 Yorkie Lane,32.189138,-82.460828,560.8172012,No,Basic,College,8/26/16,Disabled,F,20392,Suburban,Married,73,23,85,0,9,Personal Auto,Personal L1,Hail,Branch,350.4,Four-Door Car,Medsize,2007 Hyundai Coupe
TU77462,Madison,Jeffrey,JeffreyNMadison@teleworm.us,US,IL,Illinois,Fairview Heights,3284 Carter Street,38.655178,-90.009176,746.9557777,No,Extended,College,8/30/16,Employed,M,48088,Rural,Married,94,25,73,0,4,Personal Auto,Personal L2,Collision,Web,134.828318,Two-Door Car,Medsize,1996 Renault Laguna
TU82820,Kizer,Reginald,ReginaldKKizer@jourrapide.com,US,IA,Iowa,Ackley,624 Morningview Lane,42.636325,-93.065839,447.5161898,No,Basic,Master,11/29/16,Employed,M,73019,Suburban,Divorced,112,21,40,0,1,Corporate Auto,Corporate L3,Collision,Agent,537.6,SUV,Large,1996 Opel Astra
TU92578,Akin,Fabian,FabianNAkin@gustr.com,US,OH,Ohio,Rocky River,3323 Flynn Street,41.460777,-81.808419,1469.663549,No,Extended,College,11/25/16,Employed,M,45345,Suburban,Married,125,0,73,0,2,Personal Auto,Personal L1,Collision,Agent,600,SUV,Medsize,2001 Ford F-150
TV20901,Watson,Jennifer,JenniferLWatson@fleckens.hu,US,WA,Washington,Chehalis,4656 Pratt Avenue,46.614654,-123.008869,933.7895228,No,Premium,College,9/16/16,Employed,F,76381,Suburban,Married,116,23,33,0,4,Special Auto,Special L2,Scratch/Dent,Branch,556.8,Two-Door Car,Small,1997 Seat Arosa
TV23956,Lee,Marcus,MarcusALee@rhyta.com,US,OR,Oregon,Waldport,1291 Haymond Rocks Road,44.453271,-123.984225,208.9337182,No,Basic,High School or Below,10/30/16,Unemployed,M,0,Suburban,Single,63,30,6,1,1,Personal Auto,Personal L2,Collision,Agent,453.6,Four-Door Car,Small,2009 Mercury Grand Marquis
TV25678,Perry,Ralph,RalphBPerry@fleckens.hu,US,IL,Illinois,Chicago,503 Emeral Dreams Drive,41.849314,-87.744725,354.090425,No,Basic,College,11/3/16,Unemployed,M,0,Suburban,Single,101,24,11,0,1,Personal Auto,Personal L3,Other,Web,727.2,SUV,Medsize,2009 Aston Martin V8 Vantage
TV34024,Ulrich,John,JohnSUlrich@einrot.com,US,IL,Illinois,Lombard,1799 Oakmound Drive,41.830314,-88.106107,410.8257228,No,Basic,High School or Below,9/10/16,Unemployed,M,0,Suburban,Single,114,7,90,0,1,Personal Auto,Personal L3,Collision,Web,820.8,SUV,Large,2011 Lincoln MKX
TV35668,Jones,Glenda,GlendaJJones@fleckens.hu,US,AK,Alaska,Chalkyitsik,3385 Kidd Avenue,66.615099,-143.726784,272.2210707,Yes,Basic,College,8/13/16,Medical Leave,F,17576,Suburban,Married,71,29,70,0,1,Personal Auto,Personal L3,Hail,Call Center,398.502948,Four-Door Car,Medsize,2008 Peugeot 308
TV37646,Meek,Veronica,VeronicaKMeek@teleworm.us,US,CA,California,Oakland,4752 Thompson Drive,37.751741,-122.22375,479.4116328,No,Basic,College,10/26/16,Employed,F,70012,Suburban,Married,119,22,33,0,1,Personal Auto,Personal L3,Other,Agent,755.19863,SUV,Small,2011 Lincoln MKZ
TV53243,Ho,Sandra,SandraJHo@rhyta.com,US,MS,Mississippi,Newton,1140 Walnut Street,32.367623,-89.052085,265.2067994,No,Basic,College,11/13/16,Employed,F,49625,Urban,Married,66,29,9,0,1,Corporate Auto,Corporate L1,Scratch/Dent,Agent,261.549577,Two-Door Car,Medsize,1995 Ford Falcon
TV75816,Riley,George,GeorgeBRiley@jourrapide.com,US,WI,Wisconsin,Madison,3584 Primrose Lane,43.179303,-89.352243,238.6201293,No,Basic,High School or Below,11/9/16,Employed,M,70911,Suburban,Single,63,20,13,3,1,Corporate Auto,Corporate L2,Hail,Agent,302.4,Two-Door Car,Medsize,2005 Beijing BJ 2021
TV77808,Simon,Jeremy,JeremyJSimon@dayrep.com,US,NY,New York,New York,4437 Duncan Avenue,40.712116,-73.915214,568.1307056,No,Basic,High School or Below,10/21/16,Employed,M,67132,Suburban,Married,71,34,71,0,6,Corporate Auto,Corporate L2,Hail,Branch,466.371705,Four-Door Car,Large,2005 Eagle Talon
TV82603,Leonard,Danielle,DanielleMLeonard@armyspy.com,US,IN,Indiana,Spencerville,4174 New Creek Road,41.213791,-84.978965,1489.539798,No,Basic,Bachelor,10/11/16,Employed,F,48081,Urban,Married,188,31,12,0,5,Personal Auto,Personal L3,Collision,Branch,881.360959,Luxury SUV,Small,2005 Vauxhall Tigra
TV87155,Watson,Darlene,DarleneJWatson@dayrep.com,US,MI,Michigan,Grand Rapids,4826 West Street,42.899148,-85.633155,2094.619251,No,Basic,Bachelor,10/4/16,Employed,F,69738,Suburban,Married,74,2,26,1,2,Personal Auto,Personal L3,Collision,Branch,492.127532,Four-Door Car,Large,2012 GMC Sierra
TV97612,Glover,Bobby,BobbyLGlover@fleckens.hu,US,IL,Illinois,Du Quoin,4843 Butternut Lane,38.061062,-89.253924,810.5996039,No,Basic,Bachelor,12/23/16,Medical Leave,M,20815,Suburban,Married,110,7,35,0,9,Personal Auto,Personal L3,Collision,Agent,528,SUV,Medsize,2007 Buick Lucerne
TW11115,Snyder,Mary,MaryRSnyder@teleworm.us,US,WI,Wisconsin,Milwaukee,3317 Woodlawn Drive,43.054664,-87.953144,259.47935,No,Basic,High School or Below,11/2/16,Employed,F,30064,Urban,Married,65,20,23,0,1,Personal Auto,Personal L3,Collision,Agent,296.852419,Two-Door Car,Large,2010 Ford F-350
TW11712,Dahlberg,John,JohnMDahlberg@teleworm.us,US,MO,Missouri,Warrensburg,3954 White Oak Drive,38.744631,-93.757357,457.4924641,No,Basic,Master,11/5/16,Employed,M,32906,Suburban,Single,115,18,17,0,1,Personal Auto,Personal L3,Collision,Branch,552,SUV,Medsize,2015 Kia Sportage
TW12556,Thomas,Viola,ViolaPThomas@dayrep.com,US,MI,Michigan,Saginaw,4191 Robinson Court,43.389518,-83.877848,442.8031583,Yes,Basic,High School or Below,9/29/16,Employed,F,58577,Urban,Married,110,6,62,0,1,Personal Auto,Personal L3,Collision,Agent,303.872752,SUV,Medsize,1998 Jeep Jeepster
TW16499,McCoy,Anthony,AnthonyBMcCoy@teleworm.us,US,MI,Michigan,Livonia,207 Bombardier Way,42.351885,-83.445086,363.305403,No,Extended,Bachelor,9/19/16,Employed,M,43334,Suburban,Married,95,3,72,2,1,Corporate Auto,Corporate L2,Other,Call Center,614.367195,Two-Door Car,Small,2008 Suzuki XL7
TW17878,Jones,Danielle,DanielleSJones@jourrapide.com,US,IA,Iowa,Cedar Rapids,3484 Pyramid Valley Road,41.950738,-91.598048,245.7576007,No,Basic,High School or Below,9/1/16,Employed,F,52926,Suburban,Married,61,2,92,0,1,Personal Auto,Personal L3,Collision,Call Center,292.8,Four-Door Car,Medsize,2006 Suzuki Verona
TW42649,Holden,Sonya,SonyaSHolden@armyspy.com,US,CA,California,Pasadena,1988 Rainbow Road,34.093996,-118.053569,246.797792,No,Basic,College,11/7/16,Unemployed,F,0,Urban,Married,67,0,14,0,1,Corporate Auto,Corporate L2,Hail,Call Center,222.903462,Two-Door Car,Medsize,2004 Vauxhall Monaro
TW43626,Johnson,Gary,GaryJJohnson@armyspy.com,US,AZ,Arizona,Phoenix,1617 Skips Lane,33.482002,-112.133095,808.2880956,No,Basic,College,10/29/16,Employed,M,53554,Suburban,Married,67,6,5,0,2,Personal Auto,Personal L2,Collision,Agent,327.020539,Four-Door Car,Large,2006 Peugeot 307
TW45475,Mick,Charles,CharlesHMick@cuvox.de,US,CO,Colorado,Aurora,2602 Clay Lick Road,39.669921,-104.907959,855.6418397,No,Extended,College,9/3/16,Unemployed,M,0,Suburban,Married,124,7,2,3,6,Personal Auto,Personal L3,Collision,Branch,595.2,SUV,Small,1999 Pontiac Bonneville
TW46585,Conover,Brandon,BrandonMConover@einrot.com,US,FL,Florida,Miami,4615 Arbutus Drive,25.739764,-80.175138,476.7687852,No,Basic,Bachelor,8/15/16,Unemployed,M,0,Suburban,Single,72,2,12,0,9,Corporate Auto,Corporate L1,Scratch/Dent,Call Center,345.6,Four-Door Car,Medsize,2004 Porsche 996
TW49116,Mitchell,Dick,DickSMitchell@teleworm.us,US,TN,Tennessee,Charleston,3264 Public Works Drive,35.209108,-84.789096,222.0187426,No,Basic,College,9/6/16,Unemployed,M,0,Suburban,Married,62,11,52,2,1,Personal Auto,Personal L2,Collision,Branch,311.506082,Four-Door Car,Medsize,1996 Alfa Romeo 146
TW53467,Deleon,Tommy,TommyCDeleon@rhyta.com,US,MO,Missouri,Fairview Heights,3860 Blane Street,38.554943,-90.040217,456.6377261,No,Basic,Bachelor,12/29/16,Unemployed,M,0,Suburban,Single,66,27,28,0,3,Personal Auto,Personal L1,Scratch/Dent,Agent,475.2,Four-Door Car,Small,2005 Mazda Marathon
TW62773,Massey,Valda,ValdaDMassey@jourrapide.com,US,TN,Tennessee,Murfreesboro,260 Buffalo Creek Road,35.959726,-86.324772,696.9880958,No,Extended,High School or Below,8/12/16,Disabled,F,27604,Suburban,Married,92,20,45,1,9,Corporate Auto,Corporate L3,Hail,Agent,441.6,Two-Door Car,Medsize,2003 Ford Excursion
TW64385,Barbee,Michael,MichaelLBarbee@armyspy.com,US,CA,California,Glendale,435 Glendale Avenue,34.190034,-118.288941,552.8212807,Yes,Basic,Bachelor,8/13/16,Employed,M,36088,Suburban,Single,72,16,31,0,9,Corporate Auto,Corporate L3,Collision,Agent,345.6,Four-Door Car,Medsize,2006 Honda Ridgeline
TW66679,Odom,Hipolito,HipolitoKOdom@superrito.com,US,AR,Arkansas,Malvern,3706 Mulberry Avenue,34.336852,-92.802494,882.3852473,No,Basic,High School or Below,11/13/16,Employed,M,75741,Rural,Married,109,31,59,0,7,Corporate Auto,Corporate L3,Scratch/Dent,Agent,217.188864,SUV,Small,2012 Hyundai Accent
TW73441,Rainbolt,Nancy,NancyARainbolt@cuvox.de,US,MI,Michigan,Canton,894 Woodbridge Lane,42.244048,-83.578426,277.3455358,No,Basic,High School or Below,12/25/16,Employed,F,73478,Urban,Married,68,2,38,0,1,Personal Auto,Personal L2,Hail,Call Center,241.88878,Four-Door Car,Medsize,2005 Lada 110
TW81986,Egan,Doris,DorisJEgan@fleckens.hu,US,AL,Alabama,New Hope,675 Ferry Street,34.462271,-86.383561,563.2613078,No,Extended,Bachelor,10/20/16,Employed,F,51721,Urban,Married,139,18,98,0,1,Personal Auto,Personal L2,Hail,Agent,625.282599,SUV,Medsize,1998 Maserati Ghibli
TW91179,Cullen,Amy,AmyJCullen@einrot.com,US,MI,Michigan,Benton Harbor,2099 Echo Lane,42.160565,-86.302341,386.1486269,Yes,Extended,College,11/14/16,Employed,F,93272,Urban,Married,95,3,54,0,1,Corporate Auto,Corporate L3,Hail,Branch,281.110788,Four-Door Car,Medsize,2003 Mazda RX-8
TW94555,Whitehead,James,JamesLWhitehead@superrito.com,US,PA,Pennsylvania,Hatboro,2985 Rocky Road,40.210627,-75.169533,538.9499465,Yes,Extended,College,11/29/16,Employed,M,66429,Rural,Married,136,35,93,0,1,Personal Auto,Personal L3,Hail,Agent,57.712985,Sports Car,Medsize,2011 Peugeot iOn
TX11163,Peterson,Shonda,ShondaJPeterson@jourrapide.com,US,IL,Illinois,Chicago,4409 Oakmound Road,41.810215,-87.762753,738.0570445,No,Basic,Bachelor,9/17/16,Employed,F,53957,Rural,Married,184,19,80,0,1,Corporate Auto,Corporate L3,Collision,Branch,61.554272,Luxury SUV,Medsize,2000 GMC Safari
TX13297,Gooden,Kristi,KristiDGooden@superrito.com,US,TX,Texas,Dallas,4034 Poco Mas Drive,32.729102,-96.8041,239.6219292,Yes,Basic,Bachelor,9/12/16,Unemployed,F,0,Suburban,Married,66,6,71,2,1,Corporate Auto,Corporate L3,Hail,Call Center,433.160284,Four-Door Car,Large,1992 BMW 545
TX17484,Williams,Maria,MariaDWilliams@teleworm.us,US,IA,Iowa,West Des Moines,1292 Jenna Lane,41.606285,-93.718495,1518.227975,No,Basic,Bachelor,8/21/16,Employed,F,53863,Rural,Married,63,12,30,0,2,Personal Auto,Personal L2,Collision,Web,105.765111,Four-Door Car,Large,1998 Toyota MR2
